channels,penalty,window_size,pelt_model,min_size_opt,min_size,seed,n_detected,location_error,ari,n_penalty,composite
r2_only,5.0,25,l2,window,25,43,1,24.0,0.4402831388889892,0.6666666666666667,0.509474902777828
r2_only,5.0,25,l2,window,25,44,3,11.583333333333332,0.605324108631949,0.6666666666666667,0.6664953876493078
r2_only,5.0,25,l2,window,25,45,2,18.5,0.4445896805523363,1.0,0.6112948402761682
r2_only,5.0,25,l2,window,25,46,1,23.5,0.44135129541658846,0.6666666666666667,0.5130089810416276
r2_only,5.0,25,l2,window,25,47,1,14.5,0.5199330724449299,0.6666666666666667,0.6062998695557984
r2_only,5.0,25,l2,window,25,48,4,12.25,0.54398803547145,0.33333333333333337,0.5651606844023916
r2_only,5.0,25,l2,window,25,49,1,13.5,0.5489713200964548,0.6666666666666667,0.6268189933815607
r2_only,5.0,25,l2,window,25,50,2,10.0,0.6632876040634027,1.0,0.7716438020317014
r2_only,5.0,25,l2,window,25,51,2,8.0,0.7223149783920797,1.0,0.8131574891960398
r2_only,5.0,30,rbf,5,5,42,1,27.5,0.2609005453698375,0.6666666666666667,0.3987836060182521
r2_only,5.0,30,rbf,5,5,43,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_only,5.0,30,rbf,5,5,44,3,15.833333333333334,0.4655077262693157,0.6666666666666667,0.5710871964679911
r2_only,5.0,30,rbf,5,5,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,5.0,30,rbf,5,5,46,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_only,5.0,30,rbf,5,5,47,2,12.5,0.5944147595523742,1.0,0.722207379776187
r2_only,5.0,30,rbf,5,5,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,5.0,30,rbf,5,5,49,1,17.5,0.4517840335415419,0.6666666666666667,0.5542253501041043
r2_only,5.0,30,rbf,5,5,50,2,10.0,0.6679306789076274,1.0,0.7739653394538137
r2_only,5.0,30,rbf,5,5,51,1,22.5,0.34934497816593885,0.6666666666666667,0.4730058224163028
r2_only,5.0,30,rbf,10,10,42,1,27.5,0.2609005453698375,0.6666666666666667,0.3987836060182521
r2_only,5.0,30,rbf,10,10,43,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_only,5.0,30,rbf,10,10,44,3,15.833333333333334,0.4655077262693157,0.6666666666666667,0.5710871964679911
r2_only,5.0,30,rbf,10,10,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,5.0,30,rbf,10,10,46,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_only,5.0,30,rbf,10,10,47,2,12.5,0.5944147595523742,1.0,0.722207379776187
r2_only,5.0,30,rbf,10,10,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,5.0,30,rbf,10,10,49,1,17.5,0.4517840335415419,0.6666666666666667,0.5542253501041043
r2_only,5.0,30,rbf,10,10,50,2,10.0,0.6679306789076274,1.0,0.7739653394538137
r2_only,5.0,30,rbf,10,10,51,1,22.5,0.34934497816593885,0.6666666666666667,0.4730058224163028
r2_only,5.0,30,rbf,window,30,42,1,12.5,0.5681159420289855,0.6666666666666667,0.642391304347826
r2_only,5.0,30,rbf,window,30,43,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_only,5.0,30,rbf,window,30,44,1,22.5,0.4447649957927636,0.6666666666666667,0.5207158312297151
r2_only,5.0,30,rbf,window,30,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,5.0,30,rbf,window,30,46,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_only,5.0,30,rbf,window,30,47,1,17.5,0.4517840335415419,0.6666666666666667,0.5542253501041043
r2_only,5.0,30,rbf,window,30,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,5.0,30,rbf,window,30,49,1,17.5,0.4517840335415419,0.6666666666666667,0.5542253501041043
r2_only,5.0,30,rbf,window,30,50,2,10.0,0.6679306789076274,1.0,0.7739653394538137
r2_only,5.0,30,rbf,window,30,51,1,12.5,0.5681159420289855,0.6666666666666667,0.642391304347826
r2_only,5.0,30,l2,5,5,42,1,27.5,0.2609005453698375,0.6666666666666667,0.3987836060182521
r2_only,5.0,30,l2,5,5,43,3,16.25,0.49427025573814565,0.6666666666666667,0.5829684612024062
r2_only,5.0,30,l2,5,5,44,4,16.25,0.41621458710066306,0.33333333333333337,0.4772739602169982
r2_only,5.0,30,l2,5,5,45,4,6.875,0.6854793911787579,0.33333333333333337,0.6681563622560456
r2_only,5.0,30,l2,5,5,46,3,15.833333333333334,0.4605285419415965,0.6666666666666667,0.5685976043041316
r2_only,5.0,30,l2,5,5,47,6,8.333333333333332,0.5135261194029851,0.0,0.5067630597014925
r2_only,5.0,30,l2,5,5,48,6,7.916666666666667,0.5280938416422287,0.0,0.5165469208211144
r2_only,5.0,30,l2,5,5,49,4,11.875,0.5829971286301021,0.33333333333333337,0.5869152309817177
r2_only,5.0,30,l2,5,5,50,4,12.5,0.49016732468509117,0.33333333333333337,0.5367503290092123
r2_only,5.0,30,l2,5,5,51,2,17.5,0.4256268119404887,1.0,0.6078134059702444
r2_only,5.0,30,l2,10,10,42,1,27.5,0.2609005453698375,0.6666666666666667,0.3987836060182521
r2_only,5.0,30,l2,10,10,43,3,16.25,0.49427025573814565,0.6666666666666667,0.5829684612024062
r2_only,5.0,30,l2,10,10,44,4,16.25,0.41621458710066306,0.33333333333333337,0.4772739602169982
r2_only,5.0,30,l2,10,10,45,4,6.875,0.6854793911787579,0.33333333333333337,0.6681563622560456
r2_only,5.0,30,l2,10,10,46,3,15.833333333333334,0.4605285419415965,0.6666666666666667,0.5685976043041316
r2_only,5.0,30,l2,10,10,47,6,8.333333333333332,0.5135261194029851,0.0,0.5067630597014925
r2_only,5.0,30,l2,10,10,48,5,6.25,0.6582440308328633,0.0,0.5916220154164317
r2_only,5.0,30,l2,10,10,49,4,11.875,0.5829971286301021,0.33333333333333337,0.5869152309817177
r2_only,5.0,30,l2,10,10,50,4,12.5,0.49016732468509117,0.33333333333333337,0.5367503290092123
r2_only,5.0,30,l2,10,10,51,2,17.5,0.4256268119404887,1.0,0.6078134059702444
r2_only,5.0,30,l2,window,30,42,1,12.5,0.5681159420289855,0.6666666666666667,0.642391304347826
r2_only,5.0,30,l2,window,30,43,2,12.5,0.6084555766224262,1.0,0.729227788311213
r2_only,5.0,30,l2,window,30,44,1,22.5,0.4447649957927636,0.6666666666666667,0.5207158312297151
r2_only,5.0,30,l2,window,30,45,2,5.0,0.8033702162217033,1.0,0.8716851081108516
r2_only,5.0,30,l2,window,30,46,2,15.0,0.5647993173837419,1.0,0.692399658691871
r2_only,5.0,30,l2,window,30,47,2,7.5,0.7327851656346226,1.0,0.8213925828173112
r2_only,5.0,30,l2,window,30,48,1,17.5,0.48687804298776866,0.6666666666666667,0.5717723548272178
r2_only,5.0,30,l2,window,30,49,2,2.5,0.9038742317748124,1.0,0.9369371158874062
r2_only,5.0,30,l2,window,30,50,2,10.0,0.6679306789076274,1.0,0.7739653394538137
r2_only,5.0,30,l2,window,30,51,2,2.5,0.9038742317748124,1.0,0.9369371158874062
r2_only,6.0,15,rbf,5,5,42,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,5,5,43,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,5,5,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,5,5,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,5,5,46,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,5,5,47,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,5,5,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,5,5,49,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,5,5,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,5,5,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,10,10,42,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,10,10,43,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,10,10,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,10,10,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,10,10,46,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,10,10,47,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,10,10,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,10,10,49,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,10,10,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,10,10,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,window,15,42,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,window,15,43,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,window,15,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,window,15,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,window,15,46,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,window,15,47,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,window,15,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,window,15,49,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,window,15,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,rbf,window,15,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,l2,5,5,42,5,8.3,0.6287790249956966,0.0,0.5645895124978483
r2_only,6.0,15,l2,5,5,43,3,13.083333333333332,0.5544689060639757,0.6666666666666667,0.6320677863653212
r2_only,6.0,15,l2,5,5,44,3,16.583333333333336,0.4975251896669994,0.6666666666666667,0.5825959281668329
r2_only,6.0,15,l2,5,5,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,l2,5,5,46,1,23.5,0.44135129541658846,0.6666666666666667,0.5130089810416276
r2_only,6.0,15,l2,5,5,47,4,17.75,0.3709517024955591,0.33333333333333337,0.4456425179144462
r2_only,6.0,15,l2,5,5,48,1,19.5,0.40912998712124043,0.6666666666666667,0.5208983268939535
r2_only,6.0,15,l2,5,5,49,2,21.0,0.4598285747279788,1.0,0.6039142873639893
r2_only,6.0,15,l2,5,5,50,5,10.05,0.6517246085186572,0.0,0.5655623042593285
r2_only,6.0,15,l2,5,5,51,1,34.5,0.1602910682254761,0.6666666666666667,0.30647886744607145
r2_only,6.0,15,l2,10,10,42,5,8.3,0.6287790249956966,0.0,0.5645895124978483
r2_only,6.0,15,l2,10,10,43,3,13.083333333333332,0.5544689060639757,0.6666666666666667,0.6320677863653212
r2_only,6.0,15,l2,10,10,44,3,16.583333333333336,0.4975251896669994,0.6666666666666667,0.5825959281668329
r2_only,6.0,15,l2,10,10,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,l2,10,10,46,1,23.5,0.44135129541658846,0.6666666666666667,0.5130089810416276
r2_only,6.0,15,l2,10,10,47,4,17.75,0.3709517024955591,0.33333333333333337,0.4456425179144462
r2_only,6.0,15,l2,10,10,48,1,19.5,0.40912998712124043,0.6666666666666667,0.5208983268939535
r2_only,6.0,15,l2,10,10,49,2,20.0,0.4779962317628998,1.0,0.6189981158814499
r2_only,6.0,15,l2,10,10,50,4,8.5,0.675757392339464,0.33333333333333337,0.6535453628363986
r2_only,6.0,15,l2,10,10,51,1,34.5,0.1602910682254761,0.6666666666666667,0.30647886744607145
r2_only,6.0,15,l2,window,15,42,4,7.25,0.7079697138495182,0.33333333333333337,0.6771515235914258
r2_only,6.0,15,l2,window,15,43,1,15.5,0.49666382957217303,0.6666666666666667,0.5886652481194199
r2_only,6.0,15,l2,window,15,44,3,15.75,0.5001551169995823,0.6666666666666667,0.5889108918331245
r2_only,6.0,15,l2,window,15,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,15,l2,window,15,46,1,23.5,0.44135129541658846,0.6666666666666667,0.5130089810416276
r2_only,6.0,15,l2,window,15,47,2,13.5,0.5438409283506126,1.0,0.6909204641753064
r2_only,6.0,15,l2,window,15,48,1,19.5,0.40912998712124043,0.6666666666666667,0.5208983268939535
r2_only,6.0,15,l2,window,15,49,3,12.833333333333332,0.5757916312125055,0.6666666666666667,0.6442291489395862
r2_only,6.0,15,l2,window,15,50,3,5.916666666666666,0.7392914190245582,0.6666666666666667,0.7674790428456124
r2_only,6.0,15,l2,window,15,51,1,34.5,0.1602910682254761,0.6666666666666667,0.30647886744607145
r2_only,6.0,20,rbf,5,5,42,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,5,5,43,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_only,6.0,20,rbf,5,5,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,5,5,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,5,5,46,1,22.5,0.4447649957927636,0.6666666666666667,0.5207158312297151
r2_only,6.0,20,rbf,5,5,47,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,5,5,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,5,5,49,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,5,5,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,5,5,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,10,10,42,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,10,10,43,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_only,6.0,20,rbf,10,10,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,10,10,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,10,10,46,1,22.5,0.4447649957927636,0.6666666666666667,0.5207158312297151
r2_only,6.0,20,rbf,10,10,47,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,10,10,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,10,10,49,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,10,10,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,10,10,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,window,20,42,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,window,20,43,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_only,6.0,20,rbf,window,20,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,window,20,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,window,20,46,1,22.5,0.4447649957927636,0.6666666666666667,0.5207158312297151
r2_only,6.0,20,rbf,window,20,47,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,window,20,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,window,20,49,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,window,20,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,rbf,window,20,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,20,l2,5,5,42,5,10.25,0.5830068286130079,0.0,0.530003414306504
r2_only,6.0,20,l2,5,5,43,3,13.333333333333332,0.5588929913847587,0.6666666666666667,0.6327798290257127
r2_only,6.0,20,l2,5,5,44,3,13.75,0.5505045251222304,0.6666666666666667,0.6260855958944485
r2_only,6.0,20,l2,5,5,45,1,27.5,0.2609005453698375,0.6666666666666667,0.3987836060182521
r2_only,6.0,20,l2,5,5,46,3,26.666666666666664,0.352861692886787,0.6666666666666667,0.44976417977672684
r2_only,6.0,20,l2,5,5,47,5,16.0,0.4119466666666667,0.0,0.4099733333333333
r2_only,6.0,20,l2,5,5,48,5,13.0,0.4899861626975457,0.0,0.4669930813487728
r2_only,6.0,20,l2,5,5,49,3,12.916666666666668,0.6025881655635681,0.6666666666666667,0.6571274161151175
r2_only,6.0,20,l2,5,5,50,3,20.0,0.407059752726389,0.6666666666666667,0.5168632096965278
r2_only,6.0,20,l2,5,5,51,2,12.5,0.560078733112642,1.0,0.705039366556321
r2_only,6.0,20,l2,10,10,42,5,10.75,0.5509342977697408,0.0,0.5109671488848704
r2_only,6.0,20,l2,10,10,43,3,13.333333333333332,0.5588929913847587,0.6666666666666667,0.6327798290257127
r2_only,6.0,20,l2,10,10,44,3,13.75,0.5505045251222304,0.6666666666666667,0.6260855958944485
r2_only,6.0,20,l2,10,10,45,1,27.5,0.2609005453698375,0.6666666666666667,0.3987836060182521
r2_only,6.0,20,l2,10,10,46,2,25.0,0.37034191317710335,1.0,0.5351709565885516
r2_only,6.0,20,l2,10,10,47,4,14.375,0.4497203756463016,0.33333333333333337,0.5052768544898174
r2_only,6.0,20,l2,10,10,48,4,15.0,0.45864500961743965,0.33333333333333337,0.5059891714753865
r2_only,6.0,20,l2,10,10,49,3,12.916666666666668,0.6025881655635681,0.6666666666666667,0.6571274161151175
r2_only,6.0,20,l2,10,10,50,2,15.0,0.48687804298776866,1.0,0.6534390214938843
r2_only,6.0,20,l2,10,10,51,2,12.5,0.56208670095518,1.0,0.70604335047759
r2_only,6.0,20,l2,window,20,42,3,10.0,0.6377806377806378,0.6666666666666667,0.6922236522236522
r2_only,6.0,20,l2,window,20,43,1,22.5,0.4447649957927636,0.6666666666666667,0.5207158312297151
r2_only,6.0,20,l2,window,20,44,3,12.916666666666668,0.5592789783206319,0.6666666666666667,0.6354728224936492
r2_only,6.0,20,l2,window,20,45,1,27.5,0.2609005453698375,0.6666666666666667,0.3987836060182521
r2_only,6.0,20,l2,window,20,46,1,22.5,0.4447649957927636,0.6666666666666667,0.5207158312297151
r2_only,6.0,20,l2,window,20,47,1,17.5,0.4517840335415419,0.6666666666666667,0.5542253501041043
r2_only,6.0,20,l2,window,20,48,2,17.5,0.46075127917134656,1.0,0.6253756395856733
r2_only,6.0,20,l2,window,20,49,1,32.5,0.18631545133311916,0.6666666666666667,0.33149105899989295
r2_only,6.0,20,l2,window,20,50,2,17.5,0.46075127917134656,1.0,0.6253756395856733
r2_only,6.0,20,l2,window,20,51,2,17.5,0.46075127917134656,1.0,0.6253756395856733
r2_only,6.0,25,rbf,5,5,42,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,5,5,43,1,24.0,0.4402831388889892,0.6666666666666667,0.509474902777828
r2_only,6.0,25,rbf,5,5,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,5,5,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,5,5,46,1,23.5,0.44135129541658846,0.6666666666666667,0.5130089810416276
r2_only,6.0,25,rbf,5,5,47,1,14.5,0.5199330724449299,0.6666666666666667,0.6062998695557984
r2_only,6.0,25,rbf,5,5,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,5,5,49,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,5,5,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,5,5,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,10,10,42,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,10,10,43,1,24.0,0.4402831388889892,0.6666666666666667,0.509474902777828
r2_only,6.0,25,rbf,10,10,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,10,10,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,10,10,46,1,23.5,0.44135129541658846,0.6666666666666667,0.5130089810416276
r2_only,6.0,25,rbf,10,10,47,1,14.5,0.5199330724449299,0.6666666666666667,0.6062998695557984
r2_only,6.0,25,rbf,10,10,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,10,10,49,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,10,10,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,10,10,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,window,25,42,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,window,25,43,1,24.0,0.4402831388889892,0.6666666666666667,0.509474902777828
r2_only,6.0,25,rbf,window,25,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,window,25,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,window,25,46,1,23.5,0.44135129541658846,0.6666666666666667,0.5130089810416276
r2_only,6.0,25,rbf,window,25,47,1,14.5,0.5199330724449299,0.6666666666666667,0.6062998695557984
r2_only,6.0,25,rbf,window,25,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,window,25,49,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,window,25,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,rbf,window,25,51,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,25,l2,5,5,42,3,7.583333333333334,0.7116615558665039,0.6666666666666667,0.7436641112665854
r2_only,6.0,25,l2,5,5,43,1,24.0,0.4402831388889892,0.6666666666666667,0.509474902777828
r2_only,6.0,25,l2,5,5,44,4,17.125,0.4007674921251174,0.33333333333333337,0.4643004127292254
r2_only,6.0,25,l2,5,5,45,2,15.75,0.4764022179195858,1.0,0.6437011089597929
r2_only,6.0,25,l2,5,5,46,3,15.75,0.44637374784667955,0.6666666666666667,0.5620202072566731
r2_only,6.0,25,l2,5,5,47,4,15.875,0.42123207095705906,0.33333333333333337,0.4820327021451962
r2_only,6.0,25,l2,5,5,48,6,10.416666666666668,0.4963515646562284,0.0,0.48567578232811415
r2_only,6.0,25,l2,5,5,49,1,13.5,0.5489713200964548,0.6666666666666667,0.6268189933815607
r2_only,6.0,25,l2,5,5,50,4,13.125,0.5116235512368279,0.33333333333333337,0.5437284422850807
r2_only,6.0,25,l2,5,5,51,2,15.5,0.5704815738388581,1.0,0.6922407869194291
r2_only,6.0,25,l2,10,10,42,3,7.583333333333334,0.7116615558665039,0.6666666666666667,0.7436641112665854
r2_only,6.0,25,l2,10,10,43,1,24.0,0.4402831388889892,0.6666666666666667,0.509474902777828
r2_only,6.0,25,l2,10,10,44,4,17.125,0.4007674921251174,0.33333333333333337,0.4643004127292254
r2_only,6.0,25,l2,10,10,45,2,17.0,0.4422317143315135,1.0,0.6191158571657567
r2_only,6.0,25,l2,10,10,46,3,15.75,0.44637374784667955,0.6666666666666667,0.5620202072566731
r2_only,6.0,25,l2,10,10,47,4,15.25,0.42519000700609266,0.33333333333333337,0.48776167016971306
r2_only,6.0,25,l2,10,10,48,5,12.7,0.48425774651787445,0.0,0.4659288732589372
r2_only,6.0,25,l2,10,10,49,1,13.5,0.5489713200964548,0.6666666666666667,0.6268189933815607
r2_only,6.0,25,l2,10,10,50,3,10.333333333333332,0.6131305637982196,0.6666666666666667,0.6778986152324431
r2_only,6.0,25,l2,10,10,51,2,15.5,0.5704815738388581,1.0,0.6922407869194291
r2_only,6.0,25,l2,window,25,42,3,10.5,0.6291815809178378,0.6666666666666667,0.6849241237922523
r2_only,6.0,25,l2,window,25,43,1,24.0,0.4402831388889892,0.6666666666666667,0.509474902777828
r2_only,6.0,25,l2,window,25,44,3,11.583333333333332,0.605324108631949,0.6666666666666667,0.6664953876493078
r2_only,6.0,25,l2,window,25,45,2,18.5,0.4445896805523363,1.0,0.6112948402761682
r2_only,6.0,25,l2,window,25,46,1,23.5,0.44135129541658846,0.6666666666666667,0.5130089810416276
r2_only,6.0,25,l2,window,25,47,1,14.5,0.5199330724449299,0.6666666666666667,0.6062998695557984
r2_only,6.0,25,l2,window,25,48,2,16.5,0.4877008582167494,1.0,0.6448504291083748
r2_only,6.0,25,l2,window,25,49,1,13.5,0.5489713200964548,0.6666666666666667,0.6268189933815607
r2_only,6.0,25,l2,window,25,50,2,10.0,0.6632876040634027,1.0,0.7716438020317014
r2_only,6.0,25,l2,window,25,51,2,8.0,0.7223149783920797,1.0,0.8131574891960398
r2_only,6.0,30,rbf,5,5,42,1,27.5,0.2609005453698375,0.6666666666666667,0.3987836060182521
r2_only,6.0,30,rbf,5,5,43,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_only,6.0,30,rbf,5,5,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,30,rbf,5,5,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,30,rbf,5,5,46,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_only,6.0,30,rbf,5,5,47,1,22.5,0.34934497816593885,0.6666666666666667,0.4730058224163028
r2_only,6.0,30,rbf,5,5,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,30,rbf,5,5,49,1,17.5,0.4517840335415419,0.6666666666666667,0.5542253501041043
r2_only,6.0,30,rbf,5,5,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,30,rbf,5,5,51,1,22.5,0.34934497816593885,0.6666666666666667,0.4730058224163028
r2_only,6.0,30,rbf,10,10,42,1,27.5,0.2609005453698375,0.6666666666666667,0.3987836060182521
r2_only,6.0,30,rbf,10,10,43,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_only,6.0,30,rbf,10,10,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,30,rbf,10,10,45,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,30,rbf,10,10,46,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_only,6.0,30,rbf,10,10,47,1,22.5,0.34934497816593885,0.6666666666666667,0.4730058224163028
r2_only,6.0,30,rbf,10,10,48,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,30,rbf,10,10,49,1,17.5,0.4517840335415419,0.6666666666666667,0.5542253501041043
r2_only,6.0,30,rbf,10,10,50,0,50.0,0.0,0.33333333333333337,0.06666666666666668
r2_only,6.0,30,rbf,10,10,51,1,22.5,0.34934497816593885,0.6666666666666667,0.4730058224163028
r2_only,6.0,30,rbf,window,30,42,1,12.5,0.5681159420289855,0.6666666666666667,0.642391304347826
r2_only,6.0,30,rbf,window,30,43,1,25.0,0.4394281414597442,0.6666666666666667,0.5030474040632054
r2_only,6.0,30,rbf,window,30,44,0,50.0,0.0,0.33333333333333337,0.06666666666666668
