channels,penalty,window_size,pelt_model,min_size_opt,composite_mean,composite_std,ari_mean,ari_std,location_error_mean,location_error_std,n_detected_mean,n_detected_std
fit_quality,6.0,15,l2,5,0.5571328390079168,0.052946044712855155,0.5752290113491669,0.08336941699894229,6.191388888888889,1.740035680555463,8.1,1.286683937707919
no_jaccard,5.0,25,l2,10,0.5568720316913516,0.02280993471270206,0.5766940633827032,0.03958071447856891,5.245833333333334,0.6897076103621707,9.2,0.6324555320336759
r2_resid,6.0,25,l2,5,0.556634467860564,0.05299589360734555,0.570553935721128,0.06699317392104077,5.884861111111111,1.3190123480261822,9.0,1.2472191289246475
fit_quality,4.0,25,rbf,5,0.5564284216303396,0.1694335226024316,0.4708868432606792,0.14326704292931539,13.169166666666666,6.53055384233637,2.7,1.2516655570345725
fit_quality,3.0,30,l2,5,0.5559807259441751,0.04253232818382136,0.5626773609792592,0.05430758597287557,5.3374368686868685,1.1381469686388368,10.3,2.263232692902394
r2_resid,8.0,25,l2,window,0.5556877740379708,0.1028845915436368,0.48539221474260835,0.08966267428711229,12.279166666666667,3.3089997229777266,2.3,0.674948557710553
all,8.0,30,l2,window,0.5555231427723394,0.047250122196367865,0.4995462855446788,0.06141265234905213,12.375,2.791977594625159,2.2,0.4216370213557839
all,4.0,30,l2,window,0.5555231427723394,0.047250122196367865,0.4995462855446788,0.06141265234905213,12.375,2.791977594625159,2.2,0.4216370213557839
all,6.0,30,l2,window,0.5555231427723394,0.047250122196367865,0.4995462855446788,0.06141265234905213,12.375,2.791977594625159,2.2,0.4216370213557839
all,7.0,30,l2,window,0.5555231427723394,0.047250122196367865,0.4995462855446788,0.06141265234905213,12.375,2.791977594625159,2.2,0.4216370213557839
all,5.0,30,l2,window,0.5555231427723394,0.047250122196367865,0.4995462855446788,0.06141265234905213,12.375,2.791977594625159,2.2,0.4216370213557839
fit_quality,3.0,30,l2,window,0.5553139080794545,0.04459437344828754,0.4917944828255755,0.054945012647010134,12.875,2.5718832270018273,2.3,0.48304589153964794
no_jaccard,6.0,20,l2,10,0.5551918096802306,0.020642215704786242,0.5745447665466085,0.037972219977416816,5.3467622655122655,1.027868429569339,9.0,1.3333333333333333
no_jaccard,8.0,30,l2,5,0.5548639126837263,0.0469705296873111,0.5804266348912621,0.0787429088423073,5.89156746031746,1.5628788313468525,8.5,1.2692955176439848
all,6.0,20,l2,10,0.5547811562969711,0.030942134894217353,0.568510797442427,0.052922686945392976,4.912373737373737,1.18394660229027,9.5,1.0801234497346432
no_jaccard,5.0,20,l2,10,0.5541101525007431,0.031394517962617476,0.5688421664733478,0.056102326959234165,5.05182178932179,1.0640816445426453,9.7,1.2516655570345727
r2_resid,6.0,20,l2,5,0.5532031870410096,0.03252553960460672,0.5756016121772574,0.05582403418488836,5.766269841269841,1.0833637368061522,8.6,1.429840705968481
no_jaccard,4.0,20,l2,10,0.5526360154386101,0.03148933699607219,0.5631871823923718,0.05583631245652081,4.8262626262626265,0.928232167666337,10.2,0.7888106377466156
all,6.0,25,l2,10,0.551294313467013,0.02104745029563958,0.5683602936006927,0.03435650081110407,5.480972222222222,0.6947653733741921,9.1,0.5676462121975466
fit_quality,6.0,30,l2,window,0.5509192476857919,0.04352348177193183,0.4933384953715839,0.05488227979339836,12.625,2.4615092479569882,2.2,0.4216370213557839
fit_quality,7.0,30,l2,window,0.5509192476857919,0.04352348177193183,0.4933384953715839,0.05488227979339836,12.625,2.4615092479569882,2.2,0.4216370213557839
fit_quality,4.0,30,l2,window,0.5509192476857919,0.04352348177193183,0.4933384953715839,0.05488227979339836,12.625,2.4615092479569882,2.2,0.4216370213557839
fit_quality,5.0,30,l2,window,0.5509192476857919,0.04352348177193183,0.4933384953715839,0.05488227979339836,12.625,2.4615092479569882,2.2,0.4216370213557839
all,5.0,25,l2,10,0.55072147156446,0.020396836065541754,0.5649229431289202,0.03554577023027115,5.29,0.628030649387946,9.5,0.7071067811865475
fit_quality,3.0,15,l2,10,0.5504329574934551,0.030824999628679944,0.5679240102250055,0.05347115341922204,5.588174603174603,0.8410644216111365,8.4,0.9660917830792958
all,4.0,20,l2,10,0.5502643975731434,0.03213191252746213,0.5555242496917413,0.0536695073892657,4.5829545454545455,1.058494244941766,10.5,0.5270462766947299
all,8.0,30,l2,5,0.5493209020422457,0.04830586275115891,0.5613927947604821,0.08481870644486424,5.229249222999224,1.1863013969926954,10.2,1.873795909674026
no_jaccard,7.0,30,l2,5,0.5489767135683292,0.04100784055077073,0.567299855708087,0.07016430447935557,5.778869047619048,1.4079097558011202,9.3,1.494434118097326
importance,5.0,25,l2,5,0.5486843960006005,0.04002341655910671,0.5328723634297725,0.07477718266677394,7.403075396825398,2.3227883765356614,7.3,1.888562063228706
no_jaccard,4.0,25,l2,10,0.5480177776313081,0.02205006218835438,0.5593455552626162,0.04011833068963739,5.275833333333333,0.6383130120651955,9.7,0.8232726023485648
r2_resid,3.0,20,rbf,window,0.5476654165155204,0.1191895292489669,0.4843308330310408,0.10246265572653143,12.416666666666668,3.4460121880225554,2.2,0.7888106377466155
fit_quality,4.0,20,rbf,window,0.5476521821766875,0.1363902784046925,0.48455436435337507,0.11162899861214239,12.4375,3.7138821366181456,2.2,0.9189365834726815
r2_resid,3.0,30,l2,5,0.5474910364685149,0.03566475888860075,0.5554905477955048,0.05935208031809561,5.042372904872905,1.3001817261984152,11.4,1.6465452046971292
r2_resid,7.0,15,l2,5,0.547377093203257,0.03015777000244644,0.5528772816446093,0.0791785282827524,7.0658134920634925,1.9177500193825512,7.4,1.0749676997731399
residuals,3.0,20,l2,5,0.5473695395276812,0.032342166780785525,0.563129338795622,0.05200179797223954,5.699188311688312,1.5391775648516948,9.6,1.577621275493231
all,3.0,20,l2,10,0.5467898319301703,0.03049706802013847,0.5487660274967043,0.050958785903695694,4.598863636363637,1.0478131332727956,10.6,0.5163977794943223
r2_resid,6.0,15,l2,5,0.5461817409470925,0.031329833560755645,0.5454102784309814,0.07840960510624816,6.6427886002886,2.065139521242341,8.2,1.5491933384829668
r2_resid,5.0,20,l2,5,0.5457352886061645,0.021648371319797695,0.5552771622939141,0.03997332719928811,5.317215423465424,0.8962930530248963,10.3,1.70293863659264
residuals,3.0,25,l2,5,0.5454934466349772,0.05073456606392715,0.5429112056242666,0.06064159751965709,6.549248251748251,1.5307631640470658,9.0,2.4037008503093262
all,8.0,15,l2,10,0.5438737603199495,0.038395402657118605,0.5577105509429292,0.06733604416246451,5.830252525252525,1.0057963589947514,8.9,0.994428926011753
all,3.0,25,l2,10,0.5437840541485897,0.015385229738889193,0.5493826537517248,0.028467924199188952,5.151212121212121,0.5574765126219936,10.1,0.7378647873726218
no_jaccard,3.0,20,l2,10,0.5436596496147313,0.025849181661173542,0.5457647537749173,0.04452931320497511,4.870454545454545,0.9156518299252975,10.5,0.5270462766947299
no_jaccard,3.0,25,l2,10,0.5435085677792428,0.015548702039585069,0.5494050143463645,0.029387298818177063,5.198989898989899,0.5927989769167309,10.0,0.816496580927726
fit_quality,5.0,20,l2,5,0.5434606445466668,0.0357995717615302,0.5528105748076193,0.0637383813503219,5.49077380952381,1.2145762066290853,9.8,1.5491933384829668
all,4.0,25,l2,10,0.5428007492789331,0.016994932501609546,0.5491614985578661,0.030591083150569482,5.296666666666667,0.6002182959086503,9.9,0.7378647873726218
no_jaccard,8.0,15,l2,10,0.5425993713019637,0.041693781429221546,0.5595706473658323,0.07245193194879225,6.1976587301587305,1.0749809031879882,8.2,1.0327955589886448
r2_resid,5.0,30,l2,window,0.5424786188932028,0.09490260080466288,0.48545723778640565,0.09556892214378865,13.375,4.210189359689709,2.2,0.6324555320336759
no_jaccard,6.0,30,l2,5,0.5421752233337317,0.04672946857773983,0.5540754466674636,0.07913248088625734,5.810416666666667,1.423880394586013,9.8,1.4757295747452437
all,7.0,30,l2,5,0.5420946425525239,0.03862726455826692,0.5478531545689173,0.06814010709051914,5.305322455322456,1.0536275182214137,10.8,1.475729574745244
r2_resid,4.0,15,l2,10,0.5419550244509534,0.0294616005535295,0.5542967155685736,0.04814724853566129,5.865555555555556,0.9819390530174863,8.7,0.6749485577105531
no_jaccard,7.0,15,l2,10,0.5418513588558884,0.03995036585320541,0.5557353367593959,0.0689233965314945,6.002718253968254,1.0464550898655611,8.7,0.8232726023485649
all,7.0,15,l2,10,0.5415007023302099,0.030115084489197474,0.5495477682967835,0.05495472853928682,5.5455303030303025,0.6147564524585545,9.3,0.9486832980505138
residuals,3.0,20,rbf,5,0.541137311962325,0.14941182915595072,0.4309412905913165,0.14536783224007302,13.5,4.687165625934107,2.6,0.8432740427115679
residuals,3.0,20,rbf,10,0.541137311962325,0.14941182915595072,0.4309412905913165,0.14536783224007302,13.5,4.687165625934107,2.6,0.8432740427115679
residuals,4.0,15,l2,5,0.5410527134232437,0.03504734222720337,0.5422570935131541,0.06048515735225388,7.234861111111111,1.7604542055315335,7.8,1.2292725943057183
no_jaccard,3.0,20,rbf,window,0.5402629680354124,0.08613943149447899,0.47710926940415826,0.0730147667759182,11.9375,3.046150297638393,2.1,0.5676462121975466
residuals,3.0,30,l2,window,0.5394073652306587,0.048925145327917356,0.49398139712798417,0.06733029766358171,12.375,2.5987443549187796,2.0,0.0
r2_resid,5.0,25,l2,5,0.5390318346273422,0.03951984406283345,0.5478610335570486,0.06724513292701763,5.816447025197025,1.1464638535198728,10.0,1.763834207376394
importance,4.0,20,l2,5,0.5389940436781007,0.03761019826239569,0.5397380873562012,0.0791283808700532,7.368055555555555,2.1836499100215785,7.8,1.4757295747452437
r2_resid,4.0,25,l2,5,0.5389648215579399,0.045957202716835135,0.5445844100156466,0.08055588446734277,5.554563908313908,1.083309506166407,10.7,1.5670212364724212
r2_only,8.0,20,l2,5,0.53846067212633,0.12566298555731292,0.42333801091932655,0.1283542081430164,13.3125,4.2440158487794735,2.6,0.699205898780101
r2_resid,3.0,30,rbf,5,0.5381692934444292,0.16375853758799305,0.47058858688885846,0.1487996852173843,12.854166666666666,5.793556512877149,2.2,0.9189365834726815
fit_quality,5.0,15,l2,5,0.5376780717794156,0.052130574980804666,0.5444678385305262,0.09081590814465074,5.7593079143079144,1.293714344546966,9.7,1.5670212364724212
no_jaccard,8.0,20,l2,5,0.5371874744877561,0.03832044997061933,0.5398522217027848,0.06745491804999831,5.456439393939394,1.1577824996731172,10.6,1.646545204697129
fit_quality,5.0,25,l2,5,0.536548965813815,0.05565540378372322,0.5419082563029545,0.09699805508675786,5.734193722943723,1.3610596433216164,10.1,1.5951314818673863
no_jaccard,5.0,15,l2,10,0.536266126906374,0.016786553904461116,0.5379440719945663,0.0301439973379373,5.450984848484849,0.49253392329396717,9.6,0.699205898780101
r2_only,7.0,30,l2,10,0.5359206593198393,0.0790645981680265,0.4392579853063454,0.06904644131042689,11.729166666666668,2.3571249030634704,2.3,0.6749485577105528
residuals,4.0,20,l2,5,0.5349561211093986,0.036942163992092845,0.5499420041235592,0.06311938974673496,6.669146825396825,1.13303478822815,8.2,0.7888106377466156
r2_resid,3.0,15,l2,10,0.5346598837505951,0.024634524400288394,0.5394481008345238,0.04056176380617512,5.844027777777778,0.900502367508764,9.0,0.6666666666666666
importance,4.0,25,l2,5,0.5341760746334328,0.04003232924172519,0.5338390540287702,0.07039091851352264,6.568353174603175,1.3586716987727063,8.7,1.3374935098492586
fit_quality,4.0,25,l2,5,0.534132588482781,0.04920000674065267,0.5320245925499776,0.08865929116177723,5.313284632034632,1.0646714233997205,11.4,2.118699810942761
importance,3.0,20,l2,5,0.533904174635641,0.04223801930923958,0.5374779879659208,0.07146506237265236,5.805803224553225,1.4775471425241868,10.4,1.429840705968481
r2_only,7.0,20,l2,window,0.5333951718964326,0.15064925537443846,0.46429034379286527,0.13744415969734258,13.125,5.973836991001824,2.2,0.7888106377466155
no_jaccard,8.0,25,l2,5,0.5328850233346565,0.05302671893486799,0.5247303496996161,0.06649826599093793,6.024469696969697,1.2514906961723113,10.7,2.2632326929023936
residuals,4.0,25,l2,window,0.5328362853653573,0.10723870878731356,0.46542257073071464,0.09242139089665623,13.3125,4.387097471950568,2.2,0.6324555320336759
r2_resid,7.0,30,l2,window,0.532723420648026,0.09508795560187105,0.47928017462938544,0.0977288498889739,13.375,4.210189359689709,2.1,0.5676462121975466
r2_resid,6.0,30,l2,window,0.532723420648026,0.09508795560187105,0.47928017462938544,0.0977288498889739,13.375,4.210189359689709,2.1,0.5676462121975466
no_jaccard,5.0,30,l2,5,0.5326870865430847,0.026931888325422804,0.5268578727198692,0.04964538980284056,5.123641636141636,1.0276002297439792,12.0,1.7638342073763942
fit_quality,4.0,20,l2,5,0.5317567264423684,0.038537670214834424,0.5280857139569977,0.06969054190357808,5.381021756021756,1.209187201889007,11.0,1.9436506316151
no_jaccard,6.0,15,l2,10,0.5313479749317305,0.019325608128573618,0.5320726165301275,0.03167317007645434,5.781388888888889,0.6876719762456375,9.3,0.4830458915396482
no_jaccard,4.0,30,l2,5,0.530583079611872,0.023160101227312234,0.5131704257905104,0.04476108889899343,4.333688880563881,0.909507344735533,14.3,2.057506581601462
r2_only,7.0,25,l2,5,0.5302513435179211,0.18007290033675719,0.4148093537025089,0.17379046603307174,13.969999999999999,7.3941639482653585,2.8,1.2292725943057183
importance,4.0,15,l2,5,0.5300452250503656,0.03823606729390726,0.541987592957874,0.06644399826841094,6.824761904761905,1.1851702591121243,8.8,1.4757295747452437
no_jaccard,7.0,25,l2,5,0.5289241789768255,0.05352100547652634,0.5151290106343037,0.0703196517616221,5.884498834498834,1.0174400841669444,11.2,2.440400695696417
fit_quality,4.0,15,l2,5,0.5283919729955011,0.0474606361415215,0.5252322676693238,0.08364858282029516,5.704026806526807,1.0476596825394937,10.8,1.3984117975602022
no_jaccard,7.0,20,l2,5,0.52776315971029,0.030005968007328396,0.5213095362037968,0.05550856853688041,5.481934731934732,1.0931952401296088,11.0,2.0
no_jaccard,4.0,15,l2,10,0.5276781277423759,0.018535435644326217,0.5198286797271761,0.034975040744396925,5.37270202020202,0.5100011215829989,10.0,0.816496580927726
all,6.0,15,l2,10,0.5275185189707281,0.019422068297739705,0.5228440076384258,0.03487917881539269,5.650580808080808,0.581102814619225,9.7,0.8232726023485648
fit_quality,8.0,30,l2,window,0.5273143398098665,0.09223514954919641,0.47146201295306656,0.09221802992347763,13.625,3.972562145517676,2.1,0.5676462121975466
residuals,3.0,15,l2,5,0.5270470903958528,0.04810510014065286,0.5292834232159483,0.07991396395723868,6.265770202020202,1.567584143026236,9.7,1.5670212364724212
fit_quality,3.0,25,l2,5,0.5267552239088116,0.04766116821235246,0.5146928104549857,0.08787845709741404,5.09853021978022,0.8572492268090609,12.5,2.1730674684008835
r2_resid,5.0,15,l2,5,0.5267169724127969,0.04112562075433889,0.5237172781589271,0.0703358365986011,5.856944444444444,1.2284458908210227,10.5,1.080123449734643
all,8.0,20,l2,5,0.5259585757670824,0.0269215137125333,0.5124975544645676,0.0523732488465478,5.048366910866911,0.991883719255384,12.3,2.0575065816014617
r2_resid,4.0,20,l2,5,0.5258709712967556,0.023007137919243657,0.5163839006354694,0.04369153068414551,5.386829836829837,0.8892298247123758,11.4,1.776388345929897
all,5.0,15,l2,10,0.5255783853706564,0.01687788089928651,0.5167519222564645,0.030684207328008112,5.466262626262626,0.5610237622447177,10.1,0.7378647873726221
r2_only,5.0,15,l2,window,0.525377588200606,0.21182952639274283,0.43341517640121197,0.18181001754948303,15.221666666666668,12.806902315297803,2.6,1.349897115421106
all,6.0,30,l2,5,0.5250508566366292,0.026235688982244817,0.5154162320877773,0.04600648429716373,5.442876567876568,0.9265128618275805,11.9,1.286683937707919
r2_resid,3.0,25,rbf,5,0.5249777591964042,0.1721267754477729,0.44542218505947523,0.1551325769712461,14.066666666666666,6.148942245682646,2.3,0.9486832980505138
fit_quality,3.0,20,l2,5,0.5239343378639291,0.022851896445017554,0.5046372737964562,0.04691350772948293,4.730716505716506,0.7756728254824807,13.2,1.9321835661585915
r2_resid,3.0,30,rbf,10,0.5233483427319457,0.16493719351958044,0.46078001879722474,0.15350028787121453,13.395833333333334,5.836680587266857,2.1,0.8755950357709131
all,5.0,30,l2,5,0.5227810091551947,0.01930569018340473,0.4992686205316974,0.03671674788976801,4.475550185109009,0.9455481776226118,14.6,1.837873166945363
all,4.0,30,l2,5,0.5212729801046655,0.015477841813417383,0.4901297837387427,0.03314422057382492,3.965318627450981,0.7779507117205918,16.2,1.4757295747452437
no_jaccard,3.0,15,l2,10,0.5203488843289698,0.010640377982834426,0.5046292838094548,0.02056998509333846,5.3276262626262625,0.5429604720512485,10.4,0.8432740427115678
all,4.0,15,l2,10,0.5197369250953906,0.008492417235060355,0.5042753653422964,0.017760094698234755,5.400126262626263,0.5046738389185031,10.4,0.8432740427115678
no_jaccard,6.0,20,l2,5,0.5185082283257335,0.031749614920338,0.4987453943804049,0.058154176050842235,5.1440781440781445,1.0076874439290517,12.3,1.6363916944844767
importance,3.0,25,l2,5,0.5182411826587103,0.03198491820621253,0.5118995081745636,0.04909694404527052,6.284761904761905,1.3762113928949973,10.2,1.5491933384829666
all,7.0,20,l2,5,0.517569044886307,0.024783102918353898,0.4923816836787078,0.05027388958904845,4.770299492174493,0.8624078082620815,13.6,1.8973665961010273
r2_only,7.0,25,l2,10,0.5173923656024659,0.17452206175575752,0.4166080645382653,0.17498934761112658,14.040833333333333,7.393154000847468,2.6,1.1737877907772671
no_jaccard,8.0,15,l2,5,0.5168692696433674,0.032951334179520946,0.5049730847412803,0.05447922251111001,5.936212121212121,1.1908391464282881,10.7,0.9486832980505139
no_jaccard,7.0,15,l2,5,0.5162916858503335,0.03308524483768759,0.5029864486237438,0.0566495457495889,5.866923076923077,1.114952303000689,11.2,0.9189365834726814
r2_resid,3.0,25,rbf,10,0.5161711554627193,0.1696050827011017,0.4428923109254387,0.15465514006390105,14.2125,6.086200808203569,2.2,0.9189365834726815
no_jaccard,3.0,15,rbf,10,0.5159786705291122,0.16366133830337337,0.4173906743915577,0.14158699976578148,14.341666666666665,5.9610619237900275,2.4,1.07496769977314
no_jaccard,3.0,15,rbf,5,0.5159786705291122,0.16366133830337337,0.4173906743915577,0.14158699976578148,14.341666666666665,5.9610619237900275,2.4,1.07496769977314
no_jaccard,6.0,25,l2,5,0.5159627610848133,0.043372200265093974,0.49753823945234393,0.07718874750097501,5.467726440226441,1.133567737312994,12.6,1.9550504398153574
r2_only,6.0,15,l2,10,0.5158520406413857,0.2003078654942575,0.4087807479494382,0.17768780064880707,15.867500000000001,12.577507512064916,2.7,1.3374935098492589
all,3.0,15,l2,10,0.5158443506825032,0.009690398335795885,0.4958683983347035,0.016997140350052557,5.3483080808080805,0.5323456472609415,10.7,0.8232726023485648
residuals,4.0,30,l2,window,0.5158024573547333,0.09166700256476697,0.4721049147094668,0.10028321732829815,13.375,4.126893504804795,1.9,0.31622776601683794
importance,4.0,25,l2,window,0.5154597244598799,0.17611533386950817,0.43558611558642635,0.154307881227649,14.833333333333334,6.316742401578621,2.3,0.9486832980505138
r2_only,8.0,25,l2,5,0.5141602473281914,0.17156223564368087,0.4119038279897163,0.16175758884968788,14.1875,7.1302706842632695,2.4,0.8432740427115677
fit_quality,3.0,25,rbf,window,0.5140311663709825,0.09398821238066112,0.45757899940863156,0.0877612663007641,13.570833333333335,4.0954115584802135,2.0,0.4714045207910317
fit_quality,4.0,30,rbf,10,0.513858719499124,0.16384157470496521,0.45673410566491446,0.1591447642010504,13.529166666666665,5.853768768605085,2.2,1.2292725943057183
fit_quality,4.0,30,rbf,5,0.513858719499124,0.16384157470496521,0.45673410566491446,0.1591447642010504,13.529166666666665,5.853768768605085,2.2,1.2292725943057183
no_jaccard,3.0,30,l2,5,0.5134509507766017,0.021933255955726247,0.47768044902482376,0.04224176149644663,4.23154562263502,0.8327655298891828,16.6,1.429840705968481
r2_only,6.0,15,l2,5,0.5133698093996716,0.2003037376112827,0.4059662854660099,0.17863508763579464,16.046666666666667,12.575878463781462,2.7,1.3374935098492589
no_jaccard,5.0,20,l2,5,0.5127379725792583,0.033943619328844155,0.48129464410662753,0.06406947019582222,4.651558245675893,0.7247147121149079,14.3,1.70293863659264
r2_only,8.0,30,l2,5,0.5124767442205311,0.10619904927222605,0.4204534884410622,0.10536233761305674,12.958333333333334,4.483121638950881,2.2,0.6324555320336759
importance,3.0,15,l2,5,0.5109438029277877,0.02784154234298816,0.49926730282527254,0.04506206336115004,6.448308080808081,1.303642570452839,11.1,1.5238839267549942
fit_quality,3.0,15,l2,5,0.5104668794694367,0.04997090952111578,0.48638450569212005,0.08990440304815231,5.4542288961038965,0.9541191619853545,13.0,2.0548046676563256
r2_resid,3.0,25,l2,5,0.5103435371944011,0.036094652626944695,0.4854513401230679,0.06447827991859945,5.397022144522145,0.8970376347983144,13.3,1.4944341180973264
all,3.0,30,rbf,5,0.510315671246313,0.14304121709242937,0.44071467582595947,0.11649865348791727,13.895833333333334,5.520767819317782,2.1,0.875595035770913
r2_only,3.0,25,l2,window,0.5092905794674248,0.12349151799862948,0.4465478256015162,0.11421386132521465,13.441666666666666,5.026097018021827,2.0,0.6666666666666666
r2_resid,4.0,15,l2,5,0.5082440258469549,0.0344124573261646,0.48397948026533844,0.062137662049911384,5.624285714285714,0.8122456963890884,12.4,1.3498971154211057
r2_resid,8.0,30,l2,window,0.5081450844893569,0.1210008693191802,0.45545683564538064,0.11925038914692491,14.375,5.0775240028974755,2.0,0.6666666666666666
all,6.0,20,l2,5,0.5076260399215499,0.022896407377768598,0.46910386555738537,0.041702435797733785,4.48764880952381,0.6653603694075817,15.0,0.9428090415820632
all,8.0,25,l2,5,0.506893401241428,0.035925649992038046,0.48435533395138747,0.06718055229434193,5.880710955710955,1.0168208373053542,12.0,2.2110831935702664
all,7.0,25,l2,5,0.5065652676701708,0.04252800218879489,0.4772776781974846,0.07784228006403632,5.345595238095238,0.8954077871530586,13.4,1.837873166945363
no_jaccard,3.0,15,rbf,window,0.50611396085055,0.15507714582969162,0.41379458836776684,0.1398012832903948,14.575,5.625558957139007,2.3,0.9486832980505138
r2_only,8.0,25,l2,10,0.5053536435945066,0.1684047408778957,0.4093739538556799,0.16071457676295636,14.333333333333334,7.0734680756531265,2.3,0.8232726023485646
importance,3.0,30,l2,window,0.5042023723712296,0.08406588850713854,0.4359047447424592,0.07359895892669717,15.625,2.9609730007399775,2.2,0.6324555320336759
no_jaccard,5.0,25,l2,5,0.5023389700820484,0.033689418892722776,0.4704338467575034,0.05854604756649066,5.479658882783882,1.046332016641795,13.8,1.3984117975602022
r2_only,8.0,20,l2,10,0.5021713343963492,0.15092355520727166,0.3951760021260319,0.13907120230129966,14.791666666666666,5.853140973807077,2.4,0.8432740427115678
residuals,5.0,25,l2,window,0.5018139023083785,0.13768527764792826,0.43411113795009043,0.11852087675105656,14.7625,5.728894774693123,2.1,0.7378647873726218
residuals,6.0,25,l2,window,0.5018139023083785,0.13768527764792826,0.43411113795009043,0.11852087675105656,14.7625,5.728894774693123,2.1,0.7378647873726218
r2_resid,3.0,20,l2,5,0.5005072835025186,0.03951841860836189,0.46066800915112643,0.07391568779149402,4.971120178840767,0.9917581770087182,14.2,1.9888578520235063
all,8.0,15,l2,5,0.4999785299984981,0.033308866308199785,0.46844204501198117,0.0598148714276719,5.707082084582085,0.9554274425247395,12.9,1.286683937707919
no_jaccard,4.0,20,l2,5,0.4984902119003207,0.024084613820827203,0.4489525729234485,0.04713879701056728,4.3310124269005845,0.5592367505142469,16.4,1.7126976771553508
all,6.0,25,l2,5,0.49843219050744636,0.037173760655784,0.45981480808781994,0.0678434842779128,5.245868922743923,0.860576660994658,14.2,1.7511900715418267
all,3.0,30,rbf,10,0.49549472053382954,0.14117661807062018,0.4309061077343258,0.11975713806876025,14.4375,5.452207121891097,2.0,0.816496580927726
all,3.0,20,rbf,5,0.49331447439351483,0.09533953151571262,0.41171228212036315,0.12064566256525083,14.3125,4.2741349027220314,2.1,0.31622776601683805
all,3.0,20,rbf,10,0.49331447439351483,0.09533953151571262,0.41171228212036315,0.12064566256525083,14.3125,4.2741349027220314,2.1,0.31622776601683805
all,3.0,30,l2,5,0.4931736235276123,0.012793664419124023,0.4352101985516126,0.0224030818107249,4.071912624699002,0.698767658344456,18.8,1.0327955589886442
r2_only,6.0,15,l2,window,0.4924788370494689,0.20465360346904157,0.40683434076560443,0.17852855860611355,16.267500000000002,12.592781251990914,2.4,1.349897115421106
no_jaccard,4.0,25,l2,5,0.49205003105391043,0.03132916756654706,0.44717094769282406,0.05626157980131747,5.255907132083602,0.8890526174775756,15.2,1.7511900715418263
all,5.0,20,l2,5,0.49181559841999895,0.02864131514028416,0.4377411150177954,0.0572568859259245,4.509159848149786,0.5305646005632607,16.8,2.2509257354845507
all,5.0,25,l2,5,0.4916143151112279,0.030683047800461775,0.44449620348252905,0.05621217583650517,5.105631105006105,0.7086251947288142,15.3,1.7029386365926398
r2_only,8.0,30,l2,10,0.4893787043673883,0.09886827454346131,0.4069240754014432,0.0970815659097167,13.458333333333334,4.150663713101708,2.0,0.6666666666666666
all,7.0,15,l2,5,0.4892036377177339,0.030400687427517302,0.44483971402628864,0.05688355852374336,5.536036549235079,0.6813289609662722,14.0,1.7638342073763935
no_jaccard,6.0,15,l2,5,0.48888364263523554,0.045803187638977755,0.44595179076497676,0.08293987394901679,5.682042124542124,0.9392236165475714,13.7,1.3374935098492584
importance,6.0,30,l2,window,0.48729458369236844,0.09325357535730049,0.42875583405140355,0.08059045936718619,15.625,3.18688719599549,2.0,0.6666666666666666
importance,5.0,30,l2,window,0.48729458369236844,0.09325357535730049,0.42875583405140355,0.08059045936718619,15.625,3.18688719599549,2.0,0.6666666666666666
importance,4.0,30,l2,window,0.48729458369236844,0.09325357535730049,0.42875583405140355,0.08059045936718619,15.625,3.18688719599549,2.0,0.6666666666666666
importance,5.0,25,l2,window,0.484663483273584,0.16720431269714134,0.41171029988050145,0.14878553082365253,15.754166666666666,6.190969690595855,2.1,0.8755950357709131
all,3.0,25,rbf,5,0.48438099291749426,0.16183760600277564,0.4005619858349886,0.1413692276766858,15.983333333333334,6.1644202615082815,2.2,0.9189365834726815
residuals,5.0,30,l2,window,0.4841716289771084,0.12011862576213579,0.44017659128755027,0.12236194918709413,14.875,5.6963072833781245,1.8,0.4216370213557839
residuals,6.0,30,l2,window,0.4841716289771084,0.12011862576213579,0.44017659128755027,0.12236194918709413,14.875,5.6963072833781245,1.8,0.4216370213557839
residuals,7.0,30,l2,window,0.4841716289771084,0.12011862576213579,0.44017659128755027,0.12236194918709413,14.875,5.6963072833781245,1.8,0.4216370213557839
r2_resid,3.0,15,l2,5,0.4828569910644324,0.04067846775349061,0.43046296402931744,0.07704008007603023,5.395748491704374,0.5055947768054464,15.1,1.7288403306519922
all,4.0,20,l2,5,0.4816606624864684,0.02726096363671783,0.4139172117486997,0.05482076748240096,4.216323897980244,0.45759473326763456,18.5,2.1213203435596424
residuals,3.0,25,rbf,5,0.4810622995217068,0.23904751482102596,0.40129126571008034,0.19864080319761354,17.708333333333332,13.008751802413254,2.2,1.2292725943057183
residuals,3.0,30,rbf,5,0.47805756781294095,0.2271087072779488,0.4139484689592151,0.20492548665278917,17.041666666666664,12.923683876444503,2.0,1.0540925533894598
importance,6.0,20,l2,window,0.47745555603483936,0.3641105911539566,0.4131611120696787,0.33188724762704985,21.520833333333336,20.189603290270924,2.2,1.6865480854231356
importance,7.0,20,l2,window,0.47745555603483936,0.3641105911539566,0.4131611120696787,0.33188724762704985,21.520833333333336,20.189603290270924,2.2,1.6865480854231356
all,3.0,25,rbf,10,0.4755743891838094,0.15663709616273133,0.3980321117009521,0.1399469648933782,16.129166666666666,6.050725966545024,2.1,0.8755950357709131
